case_id,cluster,angle_stratum,internal_method,internal_method_key,metric,online,internal,internal_advantage
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,Human3R,m0_strict_human3r,Coverage,0.9933333333333333,1.0,0.00666666666666671
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,50.614107305737086,47.63502802697026,2.979079278766825
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,1020.0994254091244,398.129449602,621.9699758071243
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,1002.9264877814657,386.77522228712485,616.1512654943408
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,10.452437238484958,6.661722780938502,3.790714457546456
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,434.3173434193871,697.7082851555732,-263.3909417361861
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,16.24381550233875,5.135358858557682,11.10845664378107
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,4.562790989191879,3.7575081235221033,0.8052828656697759
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,1.8141708457454158,0.9908273526548148,0.823343493090601
aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR3_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.9933333333333333,1.0,0.00666666666666671
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,PA-MPJPE_mm,61.75179380498987,63.65193763313272,-1.9001438281428449
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,512.4371255213754,295.0339265753589,217.40319894601646
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Anchor-root_mm,423.4270395163332,210.15214190401912,213.27489761231408
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Orientation_deg,52.92288148962594,48.11138091022043,4.811500579405504
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Seam-root_mm,517.8833894007248,410.6360363316415,107.24735306908332
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Seam-orientation_deg,54.83168559486623,96.1931415510186,-41.36145595615237
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Camera-rotation_deg,89.40405107143226,89.54358409451049,-0.13953302307822923
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Camera-translation_m,6.401046459102587,6.767332157948987,-0.36628569884639983
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,61.75179380498987,63.703032167957254,-1.9512383629673806
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,512.4371255213754,570.5909592280574,-58.15383370668201
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,423.4270395163332,555.6114545797919,-132.18441506345874
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,52.92288148962594,29.856234518322537,23.0666469713034
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,517.8833894007248,616.2873072829964,-98.40391788227157
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,54.83168559486623,62.590577628989244,-7.758892034123015
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,89.40405107143226,53.48215231961156,35.921898751820706
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,6.401046459102587,3.9923319370857735,2.4087145220168136
aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch01__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,PA-MPJPE_mm,60.576671653181684,56.79341809769126,3.7832535554904254
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,485.45442940040846,1067.7770735491383,-582.3226441487299
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Anchor-root_mm,404.4103581357135,1007.063120284975,-602.6527621492614
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Orientation_deg,79.72702636082998,49.25969099085104,30.46733536997894
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Seam-root_mm,731.249334424877,2363.1357921671893,-1631.8864577423124
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Seam-orientation_deg,98.94013049505195,109.32646855819233,-10.386338063140386
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Camera-rotation_deg,136.01358175409172,89.5155347113091,46.498047042782616
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Camera-translation_m,9.455709975375935,7.093566822577221,2.3621431527987147
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,60.576671653181684,56.802636756142164,3.7740348970395203
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,485.45442940040846,727.4534898897737,-241.9990604893652
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,404.4103581357135,662.0602549868308,-257.6498968511173
aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,aist__gBR_sBM_cAll_d06_mBR4_ch02__cs150,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,79.72702636082998,49.363677705097956,30.363348655732025
