ATE_SE3_m,ATE_Sim3_m,Coverage,IDF1,MPJPE_mm,PA-MPJPE_mm,Precision,W-MPJPE_mm,WA-MPJPE_mm,angle_stratum,case_id,dataset,inference_status,method,seconds,time_access,unit
0.4801865296793133,0.08103289718372998,1.0,0.3865110246433204,75.26455631866128,52.729257351914285,0.24154589371980675,597.2079763744975,268.32591721403526,medium,h4d_test_03_grappling2_030_grappling2_medium_cam10_cam16_b00151,harmony4d,audited,JOSH,988.4967321069562,offline_full_sequence,030_grappling2
3.2111265987265627,0.1724744851552297,0.99,0.24813895781637718,82.72679546227614,59.3124725143724,0.32673267326732675,658.5327403563663,349.01858052131786,extreme,h4d_test_03_grappling2_033_grappling2_extreme_cam14_cam16_b00087,harmony4d,audited,JOSH,956.5514633739949,offline_full_sequence,033_grappling2
0.06529709554044587,0.028860383424809597,0.97,0.6606129398410897,80.63354210859237,58.55940292278935,0.5008605851979346,343.4779439958602,184.475653149049,small,h4d_test_03_grappling2_033_grappling2_small_cam05_cam08_b00087,harmony4d,audited,JOSH,683.3964074369869,offline_full_sequence,033_grappling2
2.7386253275177492,0.17175825828174984,1.0,0.39636363636363636,86.85631415843507,67.0297892154867,0.375,1478.4729495002969,441.6755327862403,extreme,h4d_test_03_grappling2_038_grappling2_extreme_cam14_cam16_b00148,harmony4d,audited,JOSH,849.1448058530223,offline_full_sequence,038_grappling2
1.8957379721298473,0.12126116802040637,1.0,0.6637069922308546,83.33993655552551,61.35548639349845,0.49916805324459235,443.12826331353676,325.8231052481301,large,h4d_test_03_grappling2_038_grappling2_large_cam11_cam15_b00148,harmony4d,audited,JOSH,715.0937381769763,offline_full_sequence,038_grappling2
0.5674124439075283,0.08098585265282779,1.0,0.37641154328732745,77.66557304430877,59.03658641010564,0.23183925811437403,603.7634768810407,419.67524975471895,medium,h4d_test_03_grappling2_033_grappling2_medium_cam10_cam16_b00087,harmony4d,audited,JOSH,1150.1310355600435,offline_full_sequence,033_grappling2
0.8119914092320109,0.5036789562347078,0.9433333333333334,0.5576354679802956,89.85568889754626,74.78052068592498,0.3958041958041958,1135.4086995661512,540.3479769091215,small,h4d_test_03_grappling2_038_grappling2_small_cam05_cam08_b00148,harmony4d,audited,JOSH,801.1103767660679,offline_full_sequence,038_grappling2
1.9952852023991159,0.11859040842181998,0.98,0.7205882352941176,99.55096314129567,61.15263706199769,0.5697674418604651,969.5211013217519,457.12676533958563,large,h4d_test_03_grappling2_040_grappling2_large_cam01_cam14_b00260,harmony4d,audited,JOSH,789.3768411880592,offline_full_sequence,040_grappling2
0.5427580466685403,0.15304706491412565,1.0,0.38040712468193383,99.73103800103313,76.91623051708,0.2358490566037736,1068.7509607600123,416.20089560785823,medium,h4d_test_03_grappling2_038_grappling2_medium_cam10_cam16_b00148,harmony4d,audited,JOSH,1110.4905532639823,offline_full_sequence,038_grappling2
3.022284782781938,0.17217291195171056,0.9433333333333334,0.2412914188615123,109.16955126989036,71.31408707636274,0.322690992018244,1422.2187478969943,486.0022887312465,extreme,h4d_test_03_grappling2_040_grappling2_extreme_cam14_cam16_b00260,harmony4d,audited,JOSH,891.3112729390268,offline_full_sequence,040_grappling2
