boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
1,135.44046179091512,8.91191722107986,aist__gJB_sBM_cAll_d09_mJB2_ch01__mc150-4,50.921476940756506,183.58883504867552,135.393325045
2,89.67827179027667,6.727240759358763,aist__gJB_sBM_cAll_d09_mJB2_ch01__mc150-4,66.96319059120435,258.9069430036833,89.664662591
3,35.32356617155992,3.4368534788753062,aist__gJB_sBM_cAll_d09_mJB2_ch01__mc150-4,6.553664870626267,935.5033159199929,44.778715753
1,135.3992789184582,8.840531106299062,aist__gJB_sBM_cAll_d09_mJB2_ch02__mc150-4,71.49559301981834,240.86205602230757,135.393325045
2,89.67827915877777,6.727240759358763,aist__gJB_sBM_cAll_d09_mJB2_ch02__mc150-4,,,89.664662591
3,35.69024971571023,3.3556632730857485,aist__gJB_sBM_cAll_d09_mJB2_ch02__mc150-4,,,44.778715753
1,135.47448173174746,8.981280077176185,aist__gJB_sBM_cAll_d09_mJB3_ch01__mc150-4,,,135.470758724
2,44.9043709123565,3.6944809452196163,aist__gJB_sBM_cAll_d09_mJB3_ch01__mc150-4,19.035947851754766,240.142856596541,44.898103728
3,89.9975052276573,6.920739262711814,aist__gJB_sBM_cAll_d09_mJB3_ch01__mc150-4,24.170131014370806,1314.2886317270286,89.664662591
1,36.06055531933606,3.1538866542756763,aist__gJB_sBM_cAll_d09_mJB3_ch02__mc150-4,11.852300317456665,717.4375093830567,45.141505892
2,135.40795297811266,8.854652673536942,aist__gJB_sBM_cAll_d09_mJB3_ch02__mc150-4,,,135.393325045
3,90.10180477492963,6.921123662571154,aist__gJB_sBM_cAll_d09_mJB3_ch02__mc150-4,41.97957593391553,255.60429262509126,89.664662591
1,135.41684871778926,8.850236404918741,aist__gJB_sBM_cAll_d09_mJB4_ch01__mc150-4,,,135.393325045
2,89.67827551455512,6.727240759358763,aist__gJB_sBM_cAll_d09_mJB4_ch01__mc150-4,,,89.664662591
