case_id,cluster,angle_stratum,internal_method,internal_method_key,metric,online,internal,internal_advantage
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-rotation_deg,86.88853066902686,71.23732860805193,15.651202060974938
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,6.298978861742861,4.334443354004623,1.9645355077382378
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,68.83759847774697,74.57466079686805,-5.73706231912108
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,5339.020027993135,854.7691344229042,4484.250893570231
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,5326.181481191687,844.6958909050434,4481.485590286644
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,77.91415069070264,42.80642154525503,35.107729145447614
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,260.12133422154955,1227.410051066634,-967.2887168450844
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,5.783353166332206,55.42753588701669,-49.64418272068448
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,86.32659024546398,46.5458089236617,39.78078132180227
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,13.50567689458686,4.428951326031701,9.07672556855516
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-rotation_deg,86.88853066902686,47.711288808197345,39.17724186082952
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-translation_m,6.298978861742861,3.8436412766100485,2.4553375851328125
aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch02__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,PA-MPJPE_mm,93.1432410306243,95.79057206812887,-2.6473310375045713
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,7178.818176948009,621.5429402706861,6557.275236677323
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Anchor-root_mm,7108.207324449349,516.159275101397,6592.048049347952
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Orientation_deg,64.99921447430691,110.99532343348488,-45.996108959177974
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Seam-root_mm,255.81044608840912,396.6898838106811,-140.879437722272
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Seam-orientation_deg,47.10521867641472,87.38713006202512,-40.2819113856104
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Camera-rotation_deg,77.46745890208778,142.72139067996662,-65.25393177787883
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Camera-translation_m,15.76252898738345,9.779944128209532,5.982584859173917
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-rotation_deg,89.9982483691013,75.40915489105113,14.589093478050174
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,6.4447007042718285,5.531359297084326,0.9133414071875023
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,93.1432410306243,96.28601146004844,-3.1427704294241465
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,7178.818176948009,728.7904981861869,6450.027678761822
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,7108.207324449349,714.7083175595236,6393.499006889825
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,64.99921447430691,62.97651211082127,2.0227023634856423
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,255.81044608840912,1069.8080755070498,-813.9976294186407
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,47.10521867641472,54.7417831524622,-7.636564476047475
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,77.46745890208778,84.98582402974463,-7.51836512765685
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,15.76252898738345,6.952682791622465,8.809846195760985
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-rotation_deg,89.9982483691013,57.470674777861,32.527573591240305
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-translation_m,6.4447007042718285,4.570865349013882,1.8738353552579463
aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch03__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,PA-MPJPE_mm,68.86922235697334,73.33576668868986,-4.46654433171652
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,1664.2104579733684,1100.2140126239187,563.9964453494497
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Anchor-root_mm,1635.87401042816,1091.2152162995085,544.6587941286516
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Orientation_deg,34.17551268975165,35.45017383684449,-1.2746611470928428
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Seam-root_mm,1180.3301549100788,1902.6160260223453,-722.2858711122665
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Seam-orientation_deg,26.14794436090304,48.5182626590373,-22.370318298134258
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Camera-rotation_deg,25.78180153490328,33.85701081651824,-8.07520928161496
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Camera-translation_m,3.138333058149847,3.382921193366392,-0.24458813521654488
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-rotation_deg,87.14520141566481,50.76956599141089,36.37563542425392
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,6.160612494965965,3.9871613188803363,2.1734511760856283
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,Human3R,m0_strict_human3r,Coverage,0.9733333333333334,1.0,0.026666666666666616
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,68.86922235697334,74.11557857760694,-5.246356220633601
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,1664.2104579733684,1391.9118861242844,272.29857184908406
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,1635.87401042816,1359.5966653081143,276.27734512004577
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,34.17551268975165,35.73207272349512,-1.556560033743473
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,1180.3301549100788,2745.646448696316,-1565.316293786237
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,26.14794436090304,22.357855261935956,3.7900890989670835
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,25.78180153490328,32.32932551805937,-6.54752398315609
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,3.138333058149847,2.9915547780467286,0.14677828010311833
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-rotation_deg,87.14520141566481,25.344221099001242,61.80098031666357
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-translation_m,6.160612494965965,3.41148251587622,2.7491299790897448
aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch04__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.9733333333333334,1.0,0.026666666666666616
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,PA-MPJPE_mm,65.08161623324155,70.0970542611551,-5.015438027913547
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,1090.185822636154,977.896206062646,112.28961657350794
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Anchor-root_mm,1017.4098890035704,930.7476822363298,86.6622067672406
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Orientation_deg,75.20105232145852,58.07112719345144,17.12992512800708
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Seam-root_mm,1071.0307583459219,1754.9710592189247,-683.9403008730028
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Seam-orientation_deg,60.97092613978003,75.33872579671704,-14.36779965693701
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Camera-rotation_deg,89.85613862166669,74.78594088864386,15.070197733022823
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Camera-translation_m,6.132924447062805,6.394493981275789,-0.2615695342129847
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-rotation_deg,86.9447844431528,74.29119280853287,12.653591634619929
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,6.181021126778208,5.058445085218073,1.1225760415601345
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,Human3R,m0_strict_human3r,Coverage,0.98,1.0,0.020000000000000018
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,65.08161623324155,69.52234166018586,-4.4407254269443115
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,1090.185822636154,1658.969383853317,-568.783561217163
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,1017.4098890035704,1644.335316208811,-626.9254272052407
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,75.20105232145852,39.55778351746234,35.64326880399618
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,1071.0307583459219,1359.4319606378813,-288.4012022919594
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,60.97092613978003,55.060984727413675,5.909941412366358
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,89.85613862166669,49.83267568147843,40.02346294018826
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,6.132924447062805,5.126678164589579,1.0062462824732252
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-rotation_deg,86.9447844431528,57.17427110509295,29.77051333805985
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-translation_m,6.181021126778208,4.499956868592556,1.6810642581856516
aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch05__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.98,1.0,0.020000000000000018
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,PA-MPJPE_mm,84.44630836318278,93.17533829310861,-8.72902992992583
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,2708.2438795044723,975.8146301591997,1732.4292493452726
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Anchor-root_mm,2689.5807440437366,973.4192211975273,1716.1615228462092
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Orientation_deg,51.16760186481977,44.904339977512876,6.263261887306896
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Seam-root_mm,1725.9390164344084,1874.0115627732387,-148.0725463388303
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Seam-orientation_deg,136.8690860983492,43.78699627677627,93.08208982157291
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Camera-rotation_deg,48.75004506138451,58.86263900311258,-10.112593941728065
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Camera-translation_m,4.970882437323146,5.936423815972979,-0.9655413786498332
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-rotation_deg,86.98069853385867,26.21536155417863,60.76533697968004
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,6.208941435401876,3.7015192998931252,2.5074221355087505
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,Human3R,m0_strict_human3r,Coverage,0.96,1.0,0.040000000000000036
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,84.44630836318278,93.49571031298139,-9.049401949798607
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-MPJPE_mm,2708.2438795044723,1052.884645545713,1655.3592339587592
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Anchor-root_mm,2689.5807440437366,1003.3768352472493,1686.2039087964872
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Orientation_deg,51.16760186481977,41.59982408862249,9.567777776197282
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-root_mm,1725.9390164344084,1293.5969686929714,432.342047741437
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Seam-orientation_deg,136.8690860983492,44.88717649942544,91.98190959892375
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-rotation_deg,48.75004506138451,43.81622367587581,4.9338213855087005
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Camera-translation_m,4.970882437323146,4.027064687674079,0.9438177496490674
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-rotation_deg,86.98069853385867,52.148780084288944,34.83191844956973
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Boundary-camera-translation_m,6.208941435401876,4.145339141761,2.0636022936408756
aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch06__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,Coverage,0.96,1.0,0.040000000000000036
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,PA-MPJPE_mm,68.81112204186064,72.55540952226251,-3.7442874804018658
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Anchor-MPJPE_mm,1242.2437153123183,1157.6215716349914,84.6221436773269
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Anchor-root_mm,1180.0180159568022,1083.6693710913057,96.34864486549645
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Orientation_deg,95.80845120401716,55.30186793636106,40.5065832676561
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Seam-root_mm,493.8553974954988,2513.66476944888,-2019.8093719533813
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Seam-orientation_deg,16.69512871399837,38.84196389570164,-22.14683518170327
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Camera-rotation_deg,89.08937364677088,65.96041007161786,23.128963575153023
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Camera-translation_m,6.660673723048938,5.659662994903813,1.0010107281451255
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-rotation_deg,86.9861626823418,46.02778347614364,40.95837920619816
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Boundary-camera-translation_m,6.364561540570501,4.419481759970449,1.9450797806000528
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,Human3R,m0_strict_human3r,Coverage,0.9666666666666667,1.0,0.033333333333333326
aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,aist__gJB_sBM_cAll_d09_mJB5_ch08__mc150-4,,BRIDGE3R,m15_bridge3r_fixed_v19,PA-MPJPE_mm,68.81112204186064,72.91440642346709,-4.103284381606443
