boundary_order,camera_relative_rotation_deg,camera_relative_translation_m,case_id,seam_orientation_excess_deg,seam_root_excess_mm,transition_angle_deg
1,36.3539361364111,3.3011756994974215,aist__gJS_sBM_cAll_d03_mJS3_ch09__mc150-3,6.530004996828116,251.69188449475044,44.98137654
2,89.36030843571882,6.698918936391671,aist__gJS_sBM_cAll_d03_mJS3_ch09__mc150-3,,,89.213908902
1,36.4641407461266,3.7321942613339316,aist__gJS_sBM_cAll_d03_mJS4_ch01__mc150-3,10.985719099536759,501.3186089812076,44.98137654
2,135.13633563946613,8.542173690937007,aist__gJS_sBM_cAll_d03_mJS4_ch01__mc150-3,67.47247076155242,310.00232759604825,135.095057265
1,36.56241733149175,3.4972261086611005,aist__gJS_sBM_cAll_d03_mJS5_ch01__mc150-3,17.335427209634336,560.8992208646179,44.98137654
2,135.1364545843774,8.551999899519618,aist__gJS_sBM_cAll_d03_mJS5_ch01__mc150-3,56.99068871176869,208.80917537234538,135.095057265
1,35.98346362063586,3.547012877252133,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-3,10.009133742927235,410.6683475869648,44.98137654
2,135.1315937089673,8.536306892421637,aist__gJS_sFM_cAll_d03_mJS3_ch04__mc150-3,39.002664367183016,792.1391319230818,135.095057265
1,89.68892296472261,7.2353092654281905,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-3,48.32372828959623,241.1866373677422,89.661347434
2,44.96774791106974,3.746881531177384,aist__gKR_sBM_cAll_d30_mKR2_ch01__mc150-3,21.802240542372225,428.4458510101245,44.957974494
1,89.62384718498592,7.171467411708827,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-3,51.82060728882823,486.0013327501288,89.661347434
2,44.967746970241265,3.746881531177384,aist__gKR_sBM_cAll_d30_mKR2_ch02__mc150-3,22.897952807554905,471.3544210650545,44.957974494
1,134.83841735225673,8.779241382743418,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-3,43.301839925257816,207.7136267732084,134.835093883
2,44.96774876388978,3.7468814924874922,aist__gKR_sBM_cAll_d30_mKR2_ch03__mc150-3,21.171020743851777,609.1946746844309,44.957974494
1,89.66187650921023,7.250249596204867,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-3,38.71797884873983,471.7877618660567,89.661347434
2,134.90310516986702,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR2_ch04__mc150-3,56.58721190457994,632.0420297609434,134.90027353
1,89.67291272703768,7.241756451224992,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-3,45.01901509177048,370.4769510856982,89.661347434
2,134.9031049532474,8.974658349004674,aist__gKR_sBM_cAll_d30_mKR2_ch05__mc150-3,76.77670360939605,926.627877663499,134.90027353
1,134.83173835815504,8.783491187649727,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-3,28.68420587780282,309.66444576213246,134.835093883
2,44.96774865734208,3.7468814924874922,aist__gKR_sBM_cAll_d30_mKR2_ch06__mc150-3,19.264608602853073,483.3878103873212,44.957974494
1,35.94511691857069,3.263660778126979,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-3,15.331965390297166,205.40132664974087,45.239765395
2,71.970754181335,5.955896926448322,aist__gKR_sBM_cAll_d30_mKR2_ch07__mc150-3,25.84475279124205,1208.7601005259448,90.528745206
1,89.67633691084679,7.203915306269883,aist__gKR_sBM_cAll_d30_mKR2_ch08__mc150-3,40.65779525493704,656.3352510993616,89.661347434
