split,case_id,angle_stratum,method,is_final_method,gate_enabled,candidate_W-MPJPE_mm,parent_W-MPJPE_mm,candidate_to_parent_W_ratio,W_harm_percent
development,egobody_recording_20210918_S05_S06_02_extreme_kinect_11_kinect_13_b02371,extreme,v20_gate_r025_t100_b100,False,True,95.7258320289062,159.90194312926425,0.5986533381368713,-40.13466618631287
holdout,egobody_recording_20211002_S03_S18_03_medium_kinect_12_kinect_13_b02681,medium,v17_harmony_multicue_safe,False,True,204.76442801243218,342.52675215933334,0.5978056508625107,-40.21943491374893
development,egobody_recording_20210921_S10_S11_01_medium_kinect_12_kinect_11_b02266,medium,v20_gate_r025_t100_b100,False,True,141.90978395311188,238.17587037077573,0.595819315080896,-40.4180684919104
development,egobody_recording_20210911_S07_S06_01_small_kinect_13_kinect_12_b02166,small,v17_harmony_multicue_safe,False,True,143.35016957365855,240.84823890971688,0.5951887803813009,-40.48112196186992
development,egobody_recording_20220215_S22_S21_03_extreme_kinect_15_kinect_14_b01686,extreme,v19_ungated_translation_b050,True,False,347.71240649696347,584.2636836125869,0.595129247717413,-40.487075228258696
test,egobody_recording_20220225_S27_S26_01_extreme_kinect_15_kinect_14_b02876,extreme,v19_ungated_translation_b050,True,False,294.27031983249793,495.0117032462835,0.5944714395693579,-40.55285604306421
development,egobody_recording_20220315_S30_S21_01_extreme_kinect_11_kinect_14_b02671,extreme,v20_gate_r025_t100_b100,False,True,181.24977101605123,305.053194998898,0.5941579173321099,-40.58420826678901
development,egobody_recording_20220315_S30_S21_01_extreme_kinect_11_kinect_14_b02671,extreme,v17_harmony_multicue_safe,False,True,180.67521193949918,305.053194998898,0.5922744455771127,-40.77255544228873
development,egobody_recording_20210923_S05_S13_02_medium_kinect_12_kinect_11_b04071,medium,v20_gate_r025_t100_b100,False,True,132.03378422901477,223.38822395761127,0.591050780967168,-40.8949219032832
development,egobody_recording_20210911_S08_S03_02_small_kinect_13_kinect_12_b02326,small,v20_gate_r025_t100_b100,False,True,142.19289581452128,240.71675540976688,0.5907062662608152,-40.92937337391847
development,egobody_recording_20211002_S18_S03_02_medium_kinect_12_kinect_13_b02781,medium,v20_gate_r025_t100_b100,False,True,169.15318981781928,286.4799474127569,0.5904538567025962,-40.95461432974038
development,egobody_recording_20220312_S28_S29_03_extreme_kinect_15_kinect_14_b01581,extreme,v19_ungated_translation_b050,True,False,204.03810840200387,345.6919142883596,0.5902310698300136,-40.97689301699864
development,egobody_recording_20211002_S15_S17_02_medium_kinect_12_kinect_13_b02431,medium,v20_gate_vel_r025_t075_b050,False,True,179.1148243504636,303.4932606126894,0.5901772711158997,-40.98227288841003
development,egobody_recording_20211002_S15_S17_02_medium_kinect_12_kinect_13_b02431,medium,v19_ungated_translation_b050,True,False,178.6390562142157,303.4932606126894,0.5886096312438069,-41.139036875619304
development,egobody_recording_20211002_S15_S17_02_medium_kinect_12_kinect_13_b02431,medium,v20_gate_r025_t075_b050,False,True,178.6390562142157,303.4932606126894,0.5886096312438069,-41.139036875619304
test,egobody_recording_20220318_S32_S31_02_extreme_kinect_14_kinect_11_b03001,extreme,v19_ungated_translation_b050,True,False,314.93505688903736,535.6081037866635,0.5879953172151372,-41.20046827848628
development,egobody_recording_20220415_S36_S35_01_medium_kinect_15_kinect_13_b02676,medium,v17_harmony_multicue_safe,False,True,141.1900505611576,240.23036832742466,0.5877277362732135,-41.22722637267865
development,egobody_recording_20210918_S05_S06_02_extreme_kinect_11_kinect_13_b02371,extreme,v17_harmony_multicue_safe,False,True,93.96463310972099,159.90194312926425,0.5876390947529654,-41.236090524703464
development,egobody_recording_20211002_S15_S17_02_small_kinect_12_kinect_11_b02431,small,v17_harmony_multicue_safe,False,True,124.6916374675042,212.88635192932378,0.5857192644688685,-41.42807355311315
holdout,egobody_recording_20220315_S21_S30_02_extreme_kinect_11_kinect_14_b02196,extreme,v19_ungated_translation_b050,True,False,182.4959623410672,312.28175393274944,0.5843952137542052,-41.560478624579474
holdout,egobody_recording_20220315_S21_S30_02_extreme_kinect_11_kinect_14_b02196,extreme,v20_gate_r025_t075_b050,False,True,182.4959623410672,312.28175393274944,0.5843952137542052,-41.560478624579474
holdout,egobody_recording_20220315_S21_S30_02_extreme_kinect_11_kinect_14_b02196,extreme,v20_gate_vel_r025_t075_b050,False,True,182.47474004322052,312.28175393274944,0.5843272549395149,-41.56727450604851
test,egobody_recording_20220225_S27_S26_03_medium_kinect_15_kinect_12_b02455,medium,v19_ungated_translation_b050,True,False,208.29765292770867,357.3311179254696,0.582926150224494,-41.707384977550596
development,egobody_recording_20210911_S08_S03_02_small_kinect_13_kinect_12_b02326,small,v17_harmony_multicue_safe,False,True,139.87458663200368,240.71675540976688,0.5810754070438439,-41.892459295615616
test,egobody_recording_20220312_S29_S28_02_extreme_kinect_14_kinect_15_b01761,extreme,v19_ungated_translation_b050,True,False,296.66869596316957,510.55331655725877,0.5810728994253788,-41.892710057462125
holdout,egobody_recording_20210921_S11_S10_01_small_kinect_13_kinect_12_b01526,small,v17_harmony_multicue_safe,False,True,118.20682789369103,203.6729022773523,0.5803758210933846,-41.96241789066154
test,egobody_recording_20220312_S29_S28_04_extreme_kinect_14_kinect_15_b04816,extreme,v19_ungated_translation_b050,True,False,375.9403699321839,649.5684683678962,0.5787540316985683,-42.12459683014317
development,egobody_recording_20210910_S05_S06_01_extreme_kinect_11_kinect_13_b02971,extreme,v20_gate_r025_t100_b100,False,True,251.1004448162585,433.8722701463643,0.5787427823666887,-42.12572176333113
development,egobody_recording_20220215_S22_S21_01_extreme_kinect_15_kinect_14_b02706,extreme,v19_ungated_translation_b050,True,False,262.32340955615206,453.2960287684676,0.5787022010072371,-42.129779899276286
development,egobody_recording_20220415_S36_S35_01_medium_kinect_15_kinect_13_b02676,medium,v20_gate_r025_t100_b100,False,True,138.85184211321814,240.23036832742466,0.5779945436539,-42.200545634609995
holdout,egobody_recording_20220315_S21_S30_01_medium_kinect_13_kinect_11_b03631,medium,v17_harmony_multicue_safe,False,True,135.28925849831117,234.68338207998744,0.5764756639317579,-42.35243360682421
test,egobody_recording_20220312_S29_S28_01_extreme_kinect_15_kinect_14_b03231,extreme,v19_ungated_translation_b050,True,False,270.3962231679076,470.8636838288475,0.5742558461276298,-42.57441538723702
development,egobody_recording_20211002_S15_S17_01_extreme_kinect_11_kinect_13_b03246,extreme,v20_gate_vel_r025_t075_b050,False,True,176.8103802182116,307.9458527796492,0.5741606149985347,-42.58393850014654
holdout,egobody_recording_20211002_S03_S18_03_small_kinect_11_kinect_12_b02681,small,v17_harmony_multicue_safe,False,True,215.7115740581652,375.72248462057246,0.5741247407005837,-42.58752592994163
holdout,egobody_recording_20220315_S21_S30_03_extreme_kinect_11_kinect_14_b03631,extreme,v17_harmony_multicue_safe,False,True,230.22457339667918,401.5600168301686,0.5733254401521949,-42.66745598478051
development,egobody_recording_20211002_S15_S17_01_extreme_kinect_11_kinect_13_b03246,extreme,v19_ungated_translation_b050,True,False,176.55000286068432,307.9458527796492,0.5733150853212325,-42.66849146787675
development,egobody_recording_20211002_S15_S17_01_extreme_kinect_11_kinect_13_b03246,extreme,v20_gate_r025_t075_b050,False,True,176.55000286068432,307.9458527796492,0.5733150853212325,-42.66849146787675
holdout,egobody_recording_20220218_S23_S02_02_small_kinect_11_kinect_12_b02501,small,v17_harmony_multicue_safe,False,True,92.24737598487084,160.99926872423734,0.5729676706971504,-42.70323293028496
development,egobody_recording_20220218_S02_S23_01_extreme_kinect_15_kinect_13_b03091,extreme,v19_ungated_translation_b050,True,False,188.82515950247492,329.95393938182383,0.572277330151727,-42.7722669848273
development,egobody_recording_20210918_S06_S05_01_extreme_kinect_13_kinect_11_b02456,extreme,v20_gate_r025_t100_b100,False,True,154.43788923424776,270.78093896681605,0.5703425426601907,-42.96574573398093
test,egobody_recording_20220415_S35_S36_01_medium_kinect_15_kinect_13_b02261,medium,v19_ungated_translation_b050,True,False,168.23751928828318,295.8908726984586,0.5685796177286396,-43.142038227136034
test,egobody_recording_20220318_S33_S34_02_extreme_kinect_11_kinect_14_b03381,extreme,v19_ungated_translation_b050,True,False,386.0105972181252,681.0450765357401,0.5667915539183375,-43.320844608166254
development,egobody_recording_20211002_S18_S03_01_extreme_kinect_13_kinect_11_b01651,extreme,v17_harmony_multicue_safe,False,True,209.4814538293413,371.38201684136675,0.5640592283142773,-43.59407716857226
development,egobody_recording_20220312_S28_S29_05_medium_kinect_15_kinect_12_b03681,medium,v20_gate_r025_t100_b100,False,True,170.2091956036113,301.76590066145593,0.5640438340797326,-43.595616592026744
test,egobody_recording_20220225_S25_S24_01_medium_kinect_15_kinect_12_b03341,medium,v19_ungated_translation_b050,True,False,165.11193324448215,292.8206617827402,0.563867085878618,-43.6132914121382
holdout,egobody_recording_20211002_S03_S18_01_medium_kinect_12_kinect_13_b02871,medium,v17_harmony_multicue_safe,False,True,203.0511737400138,360.29649216654127,0.5635668904768484,-43.64331095231516
holdout,egobody_recording_20220315_S21_S30_05_extreme_kinect_11_kinect_14_b02151,extreme,v19_ungated_translation_b050,True,False,231.27761900577198,411.0814847280704,0.5626077252269381,-43.73922747730619
development,egobody_recording_20220415_S36_S35_02_extreme_kinect_14_kinect_13_b02901,extreme,v19_ungated_translation_b050,True,False,234.22847692352778,417.45679969744754,0.5610843495501456,-43.891565044985434
development,egobody_recording_20210910_S05_S06_01_extreme_kinect_11_kinect_13_b02971,extreme,v17_harmony_multicue_safe,False,True,243.23269625679436,433.8722701463643,0.5606089925376914,-43.939100746230864
test,egobody_recording_20220318_S32_S31_01_extreme_kinect_11_kinect_14_b03251,extreme,v19_ungated_translation_b050,True,False,993.5579154161401,1773.2050417511975,0.5603175560762637,-43.968244392373634
development,egobody_recording_20220315_S30_S21_02_extreme_kinect_11_kinect_14_b02581,extreme,v19_ungated_translation_b050,True,False,285.38149027075536,509.6268581822013,0.5599812601884614,-44.001873981153864
development,egobody_recording_20211002_S18_S03_01_extreme_kinect_13_kinect_11_b01651,extreme,v20_gate_r025_t100_b100,False,True,207.9238316698767,371.38201684136675,0.5598651045042117,-44.013489549578836
development,egobody_recording_20210918_S06_S05_01_extreme_kinect_13_kinect_11_b02456,extreme,v17_harmony_multicue_safe,False,True,151.38597379484196,270.78093896681605,0.5590717514034257,-44.09282485965743
development,egobody_recording_20211002_S15_S17_02_extreme_kinect_13_kinect_11_b02431,extreme,v20_gate_r025_t100_b100,False,True,202.37686441855183,362.30081134653545,0.5585879415130023,-44.14120584869977
development,egobody_recording_20211004_S19_S06_05_extreme_kinect_13_kinect_11_b03406,extreme,v20_gate_r025_t100_b100,False,True,236.0184697745138,422.8991209066009,0.5580963830535829,-44.19036169464171
development,egobody_recording_20210923_S05_S13_02_small_kinect_13_kinect_12_b04071,small,v17_harmony_multicue_safe,False,True,118.75230483198223,213.0170394105706,0.5574779612024284,-44.252203879757154
test,egobody_recording_20220318_S31_S32_01_extreme_kinect_14_kinect_11_b03185,extreme,v19_ungated_translation_b050,True,False,683.8833995632799,1228.4314200342467,0.5567127219395075,-44.32872780604925
development,egobody_recording_20220312_S28_S29_05_medium_kinect_15_kinect_12_b03681,medium,v17_harmony_multicue_safe,False,True,167.99054445064718,301.76590066145593,0.5566916079067258,-44.33083920932742
test,egobody_recording_20220318_S34_S33_01_extreme_kinect_11_kinect_14_b02656,extreme,v19_ungated_translation_b050,True,False,1167.5127564927516,2106.4824111584758,0.5542475694590154,-44.57524305409846
development,egobody_recording_20211004_S19_S06_05_extreme_kinect_13_kinect_11_b03406,extreme,v17_harmony_multicue_safe,False,True,234.31440488781033,422.8991209066009,0.5540668998920896,-44.59331001079104
development,egobody_recording_20220312_S28_S29_05_extreme_kinect_14_kinect_15_b03681,extreme,v17_harmony_multicue_safe,False,True,309.40729172305294,560.5131581124932,0.5520071870658135,-44.799281293418645
test,egobody_recording_20220312_S29_S28_03_extreme_kinect_15_kinect_14_b03281,extreme,v19_ungated_translation_b050,True,False,210.40244585244685,382.31006567913744,0.5503450333662728,-44.96549666337272
development,egobody_recording_20211002_S15_S17_02_extreme_kinect_13_kinect_11_b02431,extreme,v17_harmony_multicue_safe,False,True,198.9215627837277,362.30081134653545,0.5490508344279199,-45.09491655720801
development,egobody_recording_20220312_S28_S29_05_extreme_kinect_14_kinect_15_b03681,extreme,v20_gate_r025_t100_b100,False,True,306.71599274979934,560.5131581124932,0.5472056959066828,-45.279430409331724
test,egobody_recording_20220225_S25_S24_01_extreme_kinect_15_kinect_14_b03341,extreme,v19_ungated_translation_b050,True,False,238.23482676039237,435.65985746560415,0.5468367642277009,-45.31632357722991
holdout,egobody_recording_20210923_S03_S14_01_small_kinect_12_kinect_13_b02231,small,v17_harmony_multicue_safe,False,True,113.69397937262707,209.02226396688698,0.5439323888991955,-45.60676111008045
development,egobody_recording_20210921_S10_S11_01_small_kinect_13_kinect_12_b02266,small,v17_harmony_multicue_safe,False,True,213.05538536019753,392.27955963714464,0.5431213024641712,-45.68786975358287
holdout,egobody_recording_20220315_S21_S30_06_extreme_kinect_11_kinect_14_b03586,extreme,v19_ungated_translation_b050,True,False,195.31029930985386,360.87137670789417,0.5412185945352683,-45.87814054647317
holdout,egobody_recording_20220315_S21_S30_04_medium_kinect_11_kinect_13_b04401,medium,v17_harmony_multicue_safe,False,True,191.37446597320744,353.81606379013334,0.5408868775577176,-45.91131224422824
test,egobody_recording_20220318_S33_S34_01_extreme_kinect_14_kinect_11_b03921,extreme,v19_ungated_translation_b050,True,False,550.6707094975128,1024.436015248036,0.5375354842090208,-46.24645157909792
development,egobody_recording_20210923_S05_S13_01_extreme_kinect_13_kinect_11_b02761,extreme,v20_gate_r025_t100_b100,False,True,141.1441765627205,262.62725799060166,0.5374315584857208,-46.25684415142792
development,egobody_recording_20210923_S14_S03_02_medium_kinect_12_kinect_11_b01601,medium,v20_gate_r025_t100_b100,False,True,137.1923406046574,255.46006411667128,0.5370402652917218,-46.295973470827825
development,egobody_recording_20210921_S10_S11_01_small_kinect_13_kinect_12_b02266,small,v20_gate_r025_t100_b100,False,True,209.96117423563544,392.27955963714464,0.5352335319990871,-46.476646800091295
development,egobody_recording_20210923_S14_S03_03_extreme_kinect_13_kinect_11_b02456,extreme,v20_gate_r025_t100_b100,False,True,183.49532176026216,343.1169555589335,0.5347894319630764,-46.52105680369236
development,egobody_recording_20220312_S28_S29_03_medium_kinect_15_kinect_12_b01581,medium,v20_gate_r025_t100_b100,False,True,140.24639443844768,262.5654965421306,0.5341387055246389,-46.58612944753611
development,egobody_recording_20210921_S10_S11_01_extreme_kinect_13_kinect_11_b02266,extreme,v19_ungated_translation_b050,True,False,251.12402599702025,473.5434660281304,0.5303082906060042,-46.96917093939958
