dataset,case_id,method,recording,capture,angle_stratum,angle_deg,person_count,status,w_mpjpe_mm,wa_mpjpe_mm,mpjpe_mm,mpvpe_mm,accel_mm_frame2,ate_sim3_m,ate_se3_m,ate_m,idf1,coverage,ids,boundary_camera_translation_m,boundary_camera_rotation_deg,fixed_root_m,post_root_m,seam_root_m,seam_camera_translation_m,seam_camera_rotation_deg,fit_runtime_seconds,world_alignment_available,metric_unavailability_reason
egohumans,ego_test_legoassemble_003_legoassemble_extreme_cam03_cam04_b00301,r3,,003_legoassemble,extreme,176.74916252624004,3,ok,931.1416938501773,385.83209206058154,105.34985465074394,123.37042527366071,86.6790683633482,0.024061542826341983,1.469342735307938,1.469342735307938,0.4755244755244755,0.9066666666666666,3.0,3.993053869318409,127.782929593207,1.188972103108335,2.1765990155427146,2.5316669097940454,4.049614017026498,127.78292793561928,12.03447228600271,True,
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r0,,003_legoassemble,large,137.15383521381244,3,ok,1052.4685716613508,360.9741526110707,122.95892326828333,145.5005608570841,71.82761987871213,1.714320118169481,2.2555372066269315,2.2555372066269315,0.49911504424778763,0.8833333333333333,3.0,4.538944809031547,137.65413269526155,1.2463993746706852,2.3856783994610526,1.6670540140638497,4.53817062348444,137.65413122032243,0.0,True,
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r1,,003_legoassemble,large,137.15383521381244,3,ok,945.0800039431784,360.54416553257283,122.95892518061244,145.50056303550073,70.39225934290984,0.06528675610070903,1.887991984350142,1.887991984350142,0.6761061946902654,0.8833333333333333,2.0,3.8459063109709106,137.65413269526155,1.13270863245763,2.146566917822484,1.5069706801376237,3.8718870466718274,137.65413122032243,0.0043793730437755585,True,
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r2,,003_legoassemble,large,137.15383521381244,3,ok,701.9485774401068,297.1538291149635,122.95892104162743,145.50055784770748,59.48078805144917,0.018120230708851336,0.898958078447925,0.898958078447925,0.6761061946902654,0.8833333333333333,2.0,2.0885599429771315,54.5432912650306,0.8200677312454925,1.4890285144794961,0.05568587954815485,2.202947280299234,54.543291952238995,0.11052626394666731,True,
egohumans,ego_test_legoassemble_003_legoassemble_large_cam05_cam01_b00301,r3,,003_legoassemble,large,137.15383521381244,3,ok,2055.128832929777,489.17939090166834,122.95892609446354,145.50056313393057,90.64632234959896,0.005800864116809213,2.0015187060073973,2.0015187060073973,0.49911504424778763,0.8833333333333333,3.0,4.389194593657764,177.79329990712745,2.068485374136899,4.114668795163805,3.950665297843122,4.505898602321359,177.79330245824946,11.759113739943132,True,
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r0,,003_legoassemble,medium,88.19512876534553,3,ok,783.2086066512055,355.0808362358767,108.08336936490564,130.9695873198015,84.69739952187696,1.557931625379781,2.130815638232647,2.130815638232647,0.6791171477079796,0.9633333333333334,2.0,4.280202256567793,88.66801116919609,0.89596790401667,1.5282291220345243,1.903324263779356,4.280151021233159,88.66801105728587,0.0,True,
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r1,,003_legoassemble,medium,88.19512876534553,3,ok,911.0642155616904,349.9627211035266,108.08336527217945,130.9695837569166,78.85815280756735,0.02206042134424291,1.504270021997579,1.504270021997579,0.8115449915110357,0.9633333333333334,1.0,4.974661218434392,88.66801116919609,1.0745611568671385,1.8723187891930937,1.4910088486726445,5.035903216920239,88.66801105728587,0.010831182822585106,True,
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r2,,003_legoassemble,medium,88.19512876534553,3,ok,331.68566553135196,235.85446612710734,108.08336902132027,130.969586668767,64.42680848830254,0.005590214094415617,0.3559954780661604,0.3559954780661604,0.8115449915110357,0.9633333333333334,1.0,1.3440417196087806,24.82093526116281,0.41407632643674036,0.5997846825638598,0.42885597118809543,1.1174827697417136,24.82093753320056,0.14637170219793916,True,
egohumans,ego_test_legoassemble_003_legoassemble_medium_cam05_cam07_b00301,r3,,003_legoassemble,medium,88.19512876534553,3,ok,800.1668656566147,323.5998004049056,108.0833675795356,130.96958687501098,75.047418998672,0.008066660610146919,0.40903476325775223,0.40903476325775223,0.6791171477079796,0.9633333333333334,2.0,2.3412500450746943,46.68304831929604,0.7999065673523983,1.3431509467280274,1.182547404845587,2.563821605103061,46.683049259335675,10.702751437900588,True,
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r0,,003_legoassemble,small,37.71896481875086,3,ok,570.2102310289149,279.291860714213,108.55269338014297,129.02778613937252,61.573147253034456,0.8122505571618739,1.0383594524005137,1.0383594524005137,0.6712095400340715,0.9533333333333334,2.0,2.101753583213535,38.256259886355984,0.5871058002849722,0.9402170267065514,1.3286806628820675,2.1021863258025015,38.256261237577725,0.0,True,
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r1,,003_legoassemble,small,37.71896481875086,3,ok,662.8315776484383,300.8143049829669,108.55269302960077,129.02778588699735,64.08715314989709,0.040427997926493264,0.7014572321778638,0.7014572321778638,0.6337308347529813,0.9533333333333334,2.0,2.7025084974328824,38.256259886355984,0.6788547767014114,1.1187218379657464,1.6946400140022224,2.712328531647783,38.256261237577725,0.0036969080101698637,True,
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r2,,003_legoassemble,small,37.71896481875086,3,ok,880.6661231363706,358.2958071346185,108.5526931548118,129.02778414826827,66.84629642089571,0.007846379779488344,0.7368208484911105,0.7368208484911105,0.6337308347529813,0.9533333333333334,2.0,5.2267500343254785,117.35750535631378,1.0224070516149726,1.7871296653485933,2.140209772823687,5.14935696253373,117.35750461318922,0.1016234690323472,True,
egohumans,ego_test_legoassemble_003_legoassemble_small_cam05_cam03_b00301,r3,,003_legoassemble,small,37.71896481875086,3,ok,804.8041642517363,363.09769456840866,108.55269258131005,129.02778365316863,59.426400674106226,0.010256605808016985,0.3184592086640029,0.3184592086640029,0.6712095400340715,0.9533333333333334,2.0,1.0170605920276428,29.7358642958117,0.8212942090355771,1.3958488967927623,0.9814748505347731,1.1023812903131116,29.73586630079656,6.775697339093313,True,
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r0,,004_legoassemble,extreme,176.74916252624004,3,ok,1107.2292262812032,393.71639849852943,99.58181469618152,118.4192336925708,95.06941011566983,1.4942368682437206,2.6427971653590663,2.6427971653590663,0.5,1.0,3.0,5.311378597486862,176.07564589940702,1.1931633904955194,2.252185586415308,2.4359008415162697,5.311733492911254,176.07563960776298,0.0,True,
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r1,,004_legoassemble,extreme,176.74916252624004,3,ok,1161.5461452789252,402.6991662200567,99.58181531684663,118.41923472803828,96.64719264382948,0.07407782697831967,2.3345709166365634,2.3345709166365634,0.8333333333333334,1.0,1.0,4.683718223649992,176.07564589940702,1.2766939865296865,2.4192467784836422,2.549440984090069,4.690046896279093,176.07563960776298,0.0054518659599125385,True,
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r2,,004_legoassemble,extreme,176.74916252624004,3,ok,216.9028260855421,153.03799722731486,99.58181665435087,118.41923548124333,54.615731509416754,0.009268536539067647,0.08054313475419007,0.08054313475419007,0.8333333333333334,1.0,1.0,0.5038133267570446,11.437665940135544,0.20976425070111765,0.28538730682650437,0.18251329045229978,0.4407128632603636,11.437671496677606,0.1010820739902556,True,
egohumans,ego_test_legoassemble_004_legoassemble_extreme_cam03_cam04_b00301,r3,,004_legoassemble,extreme,176.74916252624004,3,ok,1619.9424120599463,420.9006030777585,99.5818111841824,118.41923156937425,117.5724813960121,0.008044822168726715,0.31203222359048827,0.31203222359048827,0.5,1.0,3.0,4.9856968512557005,114.81163612792255,1.6702868575259535,3.2064325204761763,3.4990192577642154,5.218761305066624,114.81163627604,7.705733665963635,True,
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r0,,004_legoassemble,large,137.15383521381244,3,ok,806.0077964787645,328.3999886949594,119.30813478815216,143.52351814851767,89.47952861432272,1.685240529364471,2.260794965558815,2.260794965558815,0.5399239543726235,0.852112676056338,2.0,4.533386166065406,137.45508808332553,1.1110881472661875,2.236655519244424,2.4322671770024478,4.533414338635982,137.4550882346457,0.0,True,
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r1,,004_legoassemble,large,137.15383521381244,3,ok,751.2032658951109,323.8442526775943,119.30813298873235,143.52351519538541,86.87633999654432,0.02022551002836666,1.7456131102234431,1.7456131102234431,0.7300380228136882,0.852112676056338,1.0,5.124850983401242,137.45508808332553,1.008445911675176,1.9882613091141765,2.180457073930201,5.004517285227259,137.4550882346457,0.0040327319875359535,True,
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r2,,004_legoassemble,large,137.15383521381244,3,ok,171.05788934448535,136.20106953934862,119.30813589478691,143.52351840624402,60.51678651843765,0.004368992699302064,0.13973252480704562,0.13973252480704562,0.7300380228136882,0.852112676056338,1.0,1.2284266000920727,18.704297450088898,0.2878313176952536,0.24437399168276466,0.11398753206242591,1.339340001199947,18.70430419209903,0.0928619799669832,True,
egohumans,ego_test_legoassemble_004_legoassemble_large_cam05_cam01_b00301,r3,,004_legoassemble,large,137.15383521381244,3,ok,793.8667253193762,330.7946338326366,119.30813352938145,143.52351464483567,88.16576302072234,0.015145463476868326,1.5710262454931063,1.5710262454931063,0.5399239543726235,0.852112676056338,2.0,4.419764969782673,162.6155238652135,1.0851692702499782,2.173931836865198,2.283091826754441,4.53029053044944,162.61552334149155,5.537496499950066,True,
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r0,,004_legoassemble,medium,88.19512876534553,3,ok,1038.12490304333,402.74354073269035,120.66204424508085,147.24364443563087,75.08247866674058,1.606279587100285,2.130165724909827,2.130165724909827,0.5800711743772242,0.8733333333333333,2.0,4.264431755797217,87.67526742209846,1.2539496294159167,2.016145277346041,1.7792072408324606,4.2667994791992445,87.67526785817623,0.0,True,
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r1,,004_legoassemble,medium,88.19512876534553,3,ok,1060.0612612896743,371.33657379385755,120.66204299720202,147.24364281642352,65.25795592987818,0.022684285535281123,1.4188438069768952,1.4188438069768952,0.7544483985765125,0.8733333333333333,1.0,4.1582387059504935,87.67526742209846,1.1676845033342411,1.8654688571233813,1.0491344681034227,4.346882249566165,87.67526785817623,0.004607463022693992,True,
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r2,,004_legoassemble,medium,88.19512876534553,3,ok,402.21902137627274,201.181784170466,120.66204397083656,147.2436458941936,55.16289619788891,0.006635934671962655,0.31858602041435924,0.31858602041435924,0.7544483985765125,0.8733333333333333,1.0,1.1621301357218277,24.1032551825236,0.34607803093399203,0.43039621866427924,0.38201968149025667,0.7273790165831405,24.103255428794238,0.11372739588841796,True,
egohumans,ego_test_legoassemble_004_legoassemble_medium_cam07_cam05_b00301,r3,,004_legoassemble,medium,88.19512876534553,3,ok,1115.5463196725282,391.16490444652004,120.66204436195144,147.24364229023166,81.90762192518613,0.012292212499789498,0.8112037699659221,0.8112037699659221,0.5800711743772242,0.8733333333333333,2.0,1.6539075851478033,69.24216562226106,1.0865181772831214,1.7236983409540918,2.0216274699843826,1.8081521720316,69.24216596699316,11.04995322204195,True,
