dataset,case_id,method,angle_stratum,angle_deg,person_count,status,failure_reason,catastrophic_evaluation,scene_point_count_pre,scene_point_count_post,correspondence_count,inlier_ratio,fit_residual,global_fitness,global_residual,matched_person_count,runtime_seconds
egohumans,ego_test_tagging_006_tagging_medium_cam02_cam04_b00186,r3,medium,84.48502099585055,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,43153,53804,3355,0.06235595866478329,0.05402869123633414,,,,111.72267736797221
egohumans,ego_test_tagging_006_tagging_small_cam02_cam06_b00186,r1,small,42.21388742145035,4,ok,,True,,,,,1.9285794496536255,,,3,0.010502756107598543
egohumans,ego_test_tagging_006_tagging_small_cam02_cam06_b00186,r2,small,42.21388742145035,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.12849909299984574
egohumans,ego_test_tagging_006_tagging_small_cam02_cam06_b00186,r3,small,42.21388742145035,4,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,43153,68791,0,0.0,0.0,,,,107.57041437411681
egohumans,ego_test_tagging_007_tagging_extreme_cam06_cam05_b00359,r1,extreme,168.44062341745672,4,ok,,True,,,,,3.3477282524108887,,,2,0.0038160360418260098
egohumans,ego_test_tagging_007_tagging_extreme_cam06_cam05_b00359,r2,extreme,168.44062341745672,4,ok,,True,,,22,1.0,0.17148094211815731,,,2,0.09506062883883715
egohumans,ego_test_tagging_007_tagging_extreme_cam06_cam05_b00359,r3,extreme,168.44062341745672,4,ok,,True,45832,30733,3159,0.10278853349819413,0.05806653919949943,0.1941886571437868,0.08245566064535403,,45.41034669498913
egohumans,ego_test_tagging_007_tagging_large_cam08_cam07_b00359,r1,large,133.24529135600875,4,ok,,True,,,,,1.9538960456848145,,,2,0.004336280981078744
egohumans,ego_test_tagging_007_tagging_large_cam08_cam07_b00359,r2,large,133.24529135600875,4,ok,,True,,,22,0.5,0.010968435909378287,,,2,0.11006861180067062
egohumans,ego_test_tagging_007_tagging_large_cam08_cam07_b00359,r3,large,133.24529135600875,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,39881,68743,4468,0.06499570865397204,0.057130372216895896,,,,151.9867025099229
egohumans,ego_test_tagging_007_tagging_small_cam02_cam06_b00359,r1,small,42.21388742145035,4,ok,,True,,,,,1.2533525228500366,,,3,0.007148363860324025
egohumans,ego_test_tagging_007_tagging_small_cam02_cam06_b00359,r2,small,42.21388742145035,4,ok,,True,,,33,1.0,0.12149373678452975,,,3,0.10913514089770615
egohumans,ego_test_tagging_007_tagging_small_cam02_cam06_b00359,r3,small,42.21388742145035,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,38265,44333,1989,0.044864998984954774,0.05540450084874974,,,,61.65305796219036
egohumans,ego_test_tagging_009_tagging_extreme_cam06_cam05_b00286,r1,extreme,168.44062341745672,3,ok,,True,,,,,1.8190971612930298,,,3,0.009301564190536737
egohumans,ego_test_tagging_009_tagging_extreme_cam06_cam05_b00286,r2,extreme,168.44062341745672,3,ok,,False,,,33,0.9393939393939394,0.14499902788940008,,,3,0.10451327194459736
egohumans,ego_test_tagging_009_tagging_extreme_cam06_cam05_b00286,r3,extreme,168.44062341745672,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,37431,34395,2488,0.07233609536269807,0.05748690357067513,,,,48.888684779871255
egohumans,ego_test_tagging_009_tagging_large_cam07_cam08_b00286,r1,large,133.24529135600875,3,ok,,True,,,,,1.7200692892074585,,,3,0.00801814696751535
egohumans,ego_test_tagging_009_tagging_large_cam07_cam08_b00286,r2,large,133.24529135600875,3,ok,,False,,,33,0.9393939393939394,0.13648359534235133,,,3,0.10770452115684748
egohumans,ego_test_tagging_009_tagging_large_cam07_cam08_b00286,r3,large,133.24529135600875,3,ok,,True,54220,31663,3044,0.09613744749392035,0.05657555174359033,0.16192401225405048,0.07840378029521151,,66.42331435112283
egohumans,ego_test_tagging_009_tagging_medium_cam04_cam02_b00286,r1,medium,84.48502099585055,3,ok,,True,,,,,2.0403757095336914,,,3,0.00809954502619803
egohumans,ego_test_tagging_009_tagging_medium_cam04_cam02_b00286,r2,medium,84.48502099585055,3,ok,,False,,,33,0.6666666666666666,0.11236722406406327,,,3,0.11691204411908984
egohumans,ego_test_tagging_009_tagging_medium_cam04_cam02_b00286,r3,medium,84.48502099585055,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,29660,38432,1918,0.049906328059950045,0.05617161610048899,,,,46.21704897703603
egohumans,ego_test_tagging_009_tagging_small_cam06_cam02_b00286,r1,small,42.21388742145035,3,ok,,True,,,,,0.5932987332344055,,,3,0.007061314070597291
egohumans,ego_test_tagging_009_tagging_small_cam06_cam02_b00286,r2,small,42.21388742145035,3,ok,,False,,,33,0.6666666666666666,0.029151594650764324,,,3,0.09636141592636704
egohumans,ego_test_tagging_009_tagging_small_cam06_cam02_b00286,r3,small,42.21388742145035,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,37431,38432,1825,0.04748646960865945,0.05677541101902974,,,,56.51037046685815
egohumans,ego_test_tagging_010_tagging_extreme_cam06_cam05_b00211,r1,extreme,168.44062341745672,3,ok,,True,,,,,3.2558112144470215,,,4,0.008772712899371982
egohumans,ego_test_tagging_010_tagging_extreme_cam06_cam05_b00211,r2,extreme,168.44062341745672,3,ok,,True,,,44,0.5,0.1324677609973674,,,4,0.09695229586213827
egohumans,ego_test_tagging_010_tagging_extreme_cam06_cam05_b00211,r3,extreme,168.44062341745672,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,45329,28578,1389,0.048603821121142136,0.057950081127158756,,,,49.36711678886786
egohumans,ego_test_tagging_010_tagging_large_cam07_cam08_b00211,r1,large,133.24529135600875,3,ok,,True,,,,,2.7671635150909424,,,3,0.007741156034171581
egohumans,ego_test_tagging_010_tagging_large_cam07_cam08_b00211,r2,large,133.24529135600875,3,ok,,True,,,33,0.6666666666666666,0.08878098538235894,,,3,0.14889357308857143
egohumans,ego_test_tagging_010_tagging_large_cam07_cam08_b00211,r3,large,133.24529135600875,3,ok,,True,47793,25795,2683,0.10401240550494281,0.057973151350944434,0.18364024035665827,0.08090637401066783,,50.84679254516959
egohumans,ego_test_tagging_010_tagging_medium_cam02_cam04_b00211,r1,medium,84.48502099585055,3,ok,,True,,,,,1.9503706693649292,,,3,0.00822806404903531
egohumans,ego_test_tagging_010_tagging_medium_cam02_cam04_b00211,r2,medium,84.48502099585055,3,ok,,True,,,33,0.6666666666666666,0.06816480787906888,,,3,0.13982980092987418
egohumans,ego_test_tagging_010_tagging_medium_cam02_cam04_b00211,r3,medium,84.48502099585055,3,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,43189,39243,0,0.0,0.0,,,,58.2623866989743
egohumans,ego_test_tagging_010_tagging_small_cam02_cam06_b00211,r1,small,42.21388742145035,3,ok,,True,,,,,1.1722936630249023,,,3,0.007762809982523322
egohumans,ego_test_tagging_010_tagging_small_cam02_cam06_b00211,r2,small,42.21388742145035,3,ok,,False,,,33,0.6666666666666666,0.06226737631026569,,,3,0.117117467103526
egohumans,ego_test_tagging_010_tagging_small_cam02_cam06_b00211,r3,small,42.21388742145035,3,icp_failed,prediction-only ICP fitness/residual gate failed,True,43189,43725,2600,0.05946255002858777,0.05743391242251898,,,,60.940741491969675
egohumans,ego_test_tennis_004_tennis_extreme_cam15_cam05_b00601,r1,extreme,179.87189111977324,2,ok,,True,,,,,0.0,,,1,0.002999556018039584
egohumans,ego_test_tennis_004_tennis_extreme_cam15_cam05_b00601,r2,extreme,179.87189111977324,2,ok,,True,,,11,1.0,0.014596035865370454,,,1,0.10128288296982646
egohumans,ego_test_tennis_004_tennis_extreme_cam15_cam05_b00601,r3,extreme,179.87189111977324,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,41324,34203,0,0.0,0.0,,,,22.17904895800166
egohumans,ego_test_tennis_004_tennis_large_cam01_cam07_b00601,r1,large,125.78766204579658,2,ok,,True,,,,,0.0,,,1,0.001878994982689619
egohumans,ego_test_tennis_004_tennis_large_cam01_cam07_b00601,r2,large,125.78766204579658,2,ok,,True,,,11,1.0,0.009625001394759749,,,1,0.09307024185545743
egohumans,ego_test_tennis_004_tennis_large_cam01_cam07_b00601,r3,large,125.78766204579658,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,42423,63620,0,0.0,0.0,,,,53.1707699149847
egohumans,ego_test_tennis_004_tennis_medium_cam02_cam15_b00601,r1,medium,81.94667722474215,2,ok,,True,,,,,0.0,,,1,0.0017622930463403463
egohumans,ego_test_tennis_004_tennis_medium_cam02_cam15_b00601,r2,medium,81.94667722474215,2,ok,,True,,,11,1.0,0.013757637893762071,,,1,0.0877478860784322
egohumans,ego_test_tennis_004_tennis_medium_cam02_cam15_b00601,r3,medium,81.94667722474215,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,49646,39690,0,0.0,0.0,,,,32.50203803787008
egohumans,ego_test_tennis_005_tennis_large_cam01_cam07_b00601,r1,large,125.78766204579658,2,ok,,True,,,,,0.0,,,1,0.0025856811553239822
egohumans,ego_test_tennis_005_tennis_large_cam01_cam07_b00601,r2,large,125.78766204579658,2,ok,,True,,,11,1.0,0.011448378314353554,,,1,0.09275891399011016
egohumans,ego_test_tennis_005_tennis_large_cam01_cam07_b00601,r3,large,125.78766204579658,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,51052,49288,0,0.0,0.0,,,,43.97778319497593
egohumans,ego_test_tennis_005_tennis_medium_cam02_cam15_b00601,r1,medium,81.94667722474215,2,ok,,True,,,,,3.017258882522583,,,2,0.0038405009545385838
egohumans,ego_test_tennis_005_tennis_medium_cam02_cam15_b00601,r2,medium,81.94667722474215,2,ok,,True,,,22,0.5,0.011630258983842574,,,2,0.10032092011533678
egohumans,ego_test_tennis_005_tennis_medium_cam02_cam15_b00601,r3,medium,81.94667722474215,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,51676,35629,0,0.0,0.0,,,,30.43347914982587
egohumans,ego_test_tennis_005_tennis_small_cam10_cam09_b00601,r1,small,16.980921456131554,2,ok,,True,,,,,0.0,,,1,0.0018287368584424257
egohumans,ego_test_tennis_005_tennis_small_cam10_cam09_b00601,r2,small,16.980921456131554,2,ok,,True,,,11,1.0,0.008027869250633647,,,1,0.09854820906184614
egohumans,ego_test_tennis_005_tennis_small_cam10_cam09_b00601,r3,small,16.980921456131554,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,47763,76085,0,0.0,0.0,,,,87.74164784699678
egohumans,ego_test_tennis_006_tennis_extreme_cam15_cam05_b00651,r1,extreme,179.87189111977324,2,ok,,True,,,,,0.0,,,1,0.002181369811296463
egohumans,ego_test_tennis_006_tennis_extreme_cam15_cam05_b00651,r2,extreme,179.87189111977324,2,ok,,True,,,11,1.0,0.023560713517260676,,,1,0.12193153495900333
egohumans,ego_test_tennis_006_tennis_extreme_cam15_cam05_b00651,r3,extreme,179.87189111977324,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,38991,74355,0,0.0,0.0,,,,53.73305672686547
egohumans,ego_test_tennis_006_tennis_large_cam01_cam07_b00651,r1,large,125.78766204579658,2,ok,,True,,,,,0.0,,,1,0.002717427909374237
egohumans,ego_test_tennis_006_tennis_large_cam01_cam07_b00651,r2,large,125.78766204579658,2,ok,,True,,,11,1.0,0.008479408589938219,,,1,0.15493165492080152
egohumans,ego_test_tennis_006_tennis_large_cam01_cam07_b00651,r3,large,125.78766204579658,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,33664,42107,0,0.0,0.0,,,,26.057430098066106
egohumans,ego_test_tennis_007_tennis_small_cam09_cam10_b00776,r1,small,16.980921456131554,2,ok,,True,,,,,0.0,,,1,0.0013557421043515205
egohumans,ego_test_tennis_007_tennis_small_cam09_cam10_b00776,r2,small,16.980921456131554,2,ok,,True,,,11,1.0,0.019733604301679312,,,1,0.11228332412429154
egohumans,ego_test_tennis_007_tennis_small_cam09_cam10_b00776,r3,small,16.980921456131554,2,icp_failed,prediction-only ICP fitness/residual gate failed,True,65111,40625,632,0.015556923076923078,0.05352359661162922,,,,42.565078421961516
egohumans,ego_test_tennis_008_tennis_large_cam01_cam07_b00601,r1,large,125.78766204579658,2,ok,,True,,,,,4.414207458496094,,,2,0.003765229834243655
egohumans,ego_test_tennis_008_tennis_large_cam01_cam07_b00601,r2,large,125.78766204579658,2,ok,,True,,,22,0.5,0.006553234734335201,,,2,0.1148811390157789
egohumans,ego_test_tennis_008_tennis_large_cam01_cam07_b00601,r3,large,125.78766204579658,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,43298,41524,0,0.0,0.0,,,,29.92382107488811
egohumans,ego_test_tennis_008_tennis_medium_cam11_cam07_b00601,r1,medium,82.38817530883323,2,ok,,True,,,,,8.762091636657715,,,2,0.003345227101817727
egohumans,ego_test_tennis_008_tennis_medium_cam11_cam07_b00601,r2,medium,82.38817530883323,2,ok,,True,,,22,0.5,0.017801826470280238,,,2,0.12367905303835869
egohumans,ego_test_tennis_008_tennis_medium_cam11_cam07_b00601,r3,medium,82.38817530883323,2,icp_failed,prediction-only ICP fitness/residual gate failed,True,43596,41524,88,0.0021192563336865427,0.059794247970613,,,,33.03880903380923
egohumans,ego_test_tennis_009_tennis_extreme_cam05_cam15_b00601,r1,extreme,179.87189111977324,2,ok,,True,,,,,5.848443031311035,,,2,0.004386594984680414
egohumans,ego_test_tennis_009_tennis_extreme_cam05_cam15_b00601,r2,extreme,179.87189111977324,2,ok,,True,,,22,0.5,0.018438645329753613,,,2,0.1121353879570961
egohumans,ego_test_tennis_009_tennis_extreme_cam05_cam15_b00601,r3,extreme,179.87189111977324,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,48370,25221,0,0.0,0.0,,,,14.952860305085778
egohumans,ego_test_tennis_009_tennis_large_cam01_cam07_b00601,r1,large,125.78766204579658,2,ok,,True,,,,,5.673933506011963,,,2,0.002548906020820141
egohumans,ego_test_tennis_009_tennis_large_cam01_cam07_b00601,r2,large,125.78766204579658,2,ok,,True,,,22,0.5,0.014610695290777064,,,2,0.09695030911825597
egohumans,ego_test_tennis_009_tennis_large_cam01_cam07_b00601,r3,large,125.78766204579658,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,44906,51844,0,0.0,0.0,,,,35.48387018102221
egohumans,ego_test_tennis_009_tennis_small_cam09_cam10_b00601,r1,small,16.980921456131554,2,ok,,True,,,,,1.133484959602356,,,2,0.004311398835852742
egohumans,ego_test_tennis_009_tennis_small_cam09_cam10_b00601,r2,small,16.980921456131554,2,ok,,False,,,22,0.5,0.0031529772474711564,,,2,0.1162856980226934
egohumans,ego_test_tennis_009_tennis_small_cam09_cam10_b00601,r3,small,16.980921456131554,2,ransac_failed,FPFH/RANSAC correspondence set below frozen threshold,True,45311,41777,0,0.0,0.0,,,,36.021338682156056
egohumans,ego_test_volleyball_001_volleyball_extreme_cam02_cam09_b00301,r1,extreme,179.59006809320533,4,ok,,True,,,,,4.1286420822143555,,,5,0.013384013902395964
egohumans,ego_test_volleyball_001_volleyball_extreme_cam02_cam09_b00301,r2,extreme,179.59006809320533,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,55,0.23636363636363636,,,,5,0.10441031609661877
egohumans,ego_test_volleyball_001_volleyball_extreme_cam02_cam09_b00301,r3,extreme,179.59006809320533,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,36791,13915,701,0.050377290693496224,0.05933447544654038,,,,14.81324172904715
egohumans,ego_test_volleyball_001_volleyball_small_cam11_cam12_b00301,r1,small,18.67923355873031,4,ok,,True,,,,,1.7496867179870605,,,3,0.005274432012811303
egohumans,ego_test_volleyball_001_volleyball_small_cam11_cam12_b00301,r2,small,18.67923355873031,4,ok,,True,,,33,0.5454545454545454,0.13100586137283055,,,3,0.10590452002361417
egohumans,ego_test_volleyball_001_volleyball_small_cam11_cam12_b00301,r3,small,18.67923355873031,4,ok,,True,21420,19842,1646,0.08295534724322146,0.05605852927579086,0.14645701038201794,0.0822767065104441,,11.390846358146518
egohumans,ego_test_volleyball_002_volleyball_extreme_cam09_cam02_b00301,r1,extreme,179.59006809320533,4,ok,,True,,,,,2.4298911094665527,,,4,0.010508366860449314
egohumans,ego_test_volleyball_002_volleyball_extreme_cam09_cam02_b00301,r2,extreme,179.59006809320533,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,44,0.25,,,,4,0.11833369103260338
egohumans,ego_test_volleyball_002_volleyball_extreme_cam09_cam02_b00301,r3,extreme,179.59006809320533,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,18815,29098,696,0.023919169702385043,0.05742865622725869,,,,16.34141190093942
egohumans,ego_test_volleyball_002_volleyball_medium_cam06_cam12_b00301,r1,medium,86.1109810584275,4,ok,,True,,,,,3.7423322200775146,,,3,0.005717639112845063
egohumans,ego_test_volleyball_002_volleyball_medium_cam06_cam12_b00301,r2,medium,86.1109810584275,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.10825841897167265
egohumans,ego_test_volleyball_002_volleyball_medium_cam06_cam12_b00301,r3,medium,86.1109810584275,4,ok,,True,19285,24147,3098,0.1282975110779807,0.05526431490375299,0.2134426636849298,0.08019143947624481,,12.77165561588481
egohumans,ego_test_volleyball_002_volleyball_small_cam11_cam12_b00301,r1,small,18.67923355873031,4,ok,,True,,,,,4.14945650100708,,,2,0.004082908853888512
egohumans,ego_test_volleyball_002_volleyball_small_cam11_cam12_b00301,r2,small,18.67923355873031,4,ok,,True,,,22,0.5,0.012417445100158943,,,2,0.0974275169428438
egohumans,ego_test_volleyball_002_volleyball_small_cam11_cam12_b00301,r3,small,18.67923355873031,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,29200,24147,1111,0.04600985629684847,0.05738399938914463,,,,20.802906109951437
egohumans,ego_test_volleyball_004_volleyball_extreme_cam02_cam09_b00301,r1,extreme,179.59006809320533,4,ok,,True,,,,,2.8783953189849854,,,3,0.010335633996874094
egohumans,ego_test_volleyball_004_volleyball_extreme_cam02_cam09_b00301,r2,extreme,179.59006809320533,4,ransac_failed,prediction-only inlier ratio below frozen threshold,True,,,33,0.3333333333333333,,,,3,0.10961734689772129
egohumans,ego_test_volleyball_004_volleyball_extreme_cam02_cam09_b00301,r3,extreme,179.59006809320533,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,22538,14086,754,0.05352832599744427,0.05477941704866208,,,,11.728509824024513
egohumans,ego_test_volleyball_004_volleyball_medium_cam12_cam06_b00301,r1,medium,86.1109810584275,4,ok,,True,,,,,0.6108424663543701,,,3,0.008782858029007912
egohumans,ego_test_volleyball_004_volleyball_medium_cam12_cam06_b00301,r2,medium,86.1109810584275,4,ok,,True,,,33,0.6666666666666666,0.030448944741276428,,,3,0.11956249014474452
egohumans,ego_test_volleyball_004_volleyball_medium_cam12_cam06_b00301,r3,medium,86.1109810584275,4,ok,,True,23437,20633,2627,0.127320312121359,0.054841350287548093,0.13769204672127175,0.08043354712819989,,18.237627072026953
egohumans,ego_test_volleyball_004_volleyball_small_cam11_cam12_b00301,r1,small,18.67923355873031,4,ok,,True,,,,,0.8028784990310669,,,2,0.006925105815753341
egohumans,ego_test_volleyball_004_volleyball_small_cam11_cam12_b00301,r2,small,18.67923355873031,4,ok,,True,,,22,0.5,0.009815777451576137,,,2,0.13621423300355673
egohumans,ego_test_volleyball_004_volleyball_small_cam11_cam12_b00301,r3,small,18.67923355873031,4,icp_failed,prediction-only ICP fitness/residual gate failed,True,20128,26266,937,0.03567349425112312,0.0562359866786809,,,,17.240398018155247
